parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
5,6,2310,30030,8,27728,13,12,1,1/4-1/2,23/26-25/26,0,1,1/4-1/2,not_close,False
5,6,2310,30030,9,9,13,9,1,1/6-3/14,17/26-19/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,2319,13,5,1,1/6-3/14,9/26-11/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,4629,13,1,1,1/6-3/14,1/26-3/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,6939,13,10,1,1/6-3/14,19/26-21/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,9249,13,6,1,1/6-3/14,11/26-1/2,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,11559,13,2,1,1/6-3/14,3/26-5/26,0,1,5/26-3/14,not_close,False
5,6,2310,30030,9,13869,13,11,1,1/6-3/14,21/26-23/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,16179,13,7,1,1/6-3/14,1/2-15/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,18489,13,3,1,1/6-3/14,5/26-7/26,0,1,1/6-5/26,not_close,False
5,6,2310,30030,9,20799,13,12,1,1/6-3/14,23/26-25/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,23109,13,8,1,1/6-3/14,15/26-17/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,25419,13,4,1,1/6-3/14,7/26-9/26,0,1,1/6-3/14,not_close,False
5,6,2310,30030,9,27729,13,0,1,1/6-3/14,0-1/26;25/26-1,0,1,1/6-3/14,not_close,False
5,6,2310,30030,10,10,13,10,1,1/2-3/4,19/26-21/26,0,1,1/2-19/26,not_close,False
5,6,2310,30030,10,2320,13,6,1,1/2-3/4,11/26-1/2,0,1,1/2-3/4,not_close,False
