scope,birth_parent_residue,child_residue,new_prime_remainder,is_birth,is_close,final_transition_label,transition_sequence,component_delta_sequence,phase_remainder_sequence
B7_birth_parent_siblings,17121,287391,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>6
B7_birth_parent_siblings,17121,317421,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>14
B7_birth_parent_siblings,17121,347451,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>5
B7_birth_parent_siblings,17121,377481,13,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>1>6>5>0>13
B7_birth_parent_siblings,17121,407511,4,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>4
B7_birth_parent_siblings,17121,437541,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>12
B7_birth_parent_siblings,17121,467571,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>3
B7_birth_parent_siblings,17121,497601,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>5>0>11
B7_birth_parent_siblings,17216,17216,12,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>12
B7_birth_parent_siblings,17216,47246,3,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>3
B7_birth_parent_siblings,17216,77276,11,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>11
B7_birth_parent_siblings,17216,107306,2,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>2
B7_birth_parent_siblings,17216,137336,10,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>10
B7_birth_parent_siblings,17216,167366,1,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>1
B7_birth_parent_siblings,17216,197396,9,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>9
B7_birth_parent_siblings,17216,227426,0,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>0
B7_birth_parent_siblings,17216,257456,8,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>8
B7_birth_parent_siblings,17216,287486,16,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>16
B7_birth_parent_siblings,17216,317516,7,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>7
B7_birth_parent_siblings,17216,347546,15,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>15
B7_birth_parent_siblings,17216,377576,6,True,True,close,start>trim>trim>trim>miss>trim>close,0>0>0>0>0>0>-1,0>2>1>3>1>4>6
B7_birth_parent_siblings,17216,407606,14,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>14
B7_birth_parent_siblings,17216,437636,5,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>5
B7_birth_parent_siblings,17216,467666,13,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>13
B7_birth_parent_siblings,17216,497696,4,False,False,miss,start>trim>trim>trim>miss>trim>miss,0>0>0>0>0>0>0,0>2>1>3>1>4>4
B7_birth_parent_siblings,17235,17235,14,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>14
B7_birth_parent_siblings,17235,47265,5,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>5
B7_birth_parent_siblings,17235,77295,13,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>13
B7_birth_parent_siblings,17235,107325,4,True,True,close,start>split>miss>trim>trim>partial_close>close,0>1>0>0>0>-1>-1,1>0>0>1>9>10>4
B7_birth_parent_siblings,17235,137355,12,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>12
B7_birth_parent_siblings,17235,167385,3,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>3
B7_birth_parent_siblings,17235,197415,11,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>11
B7_birth_parent_siblings,17235,227445,2,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>2
B7_birth_parent_siblings,17235,257475,10,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>10
B7_birth_parent_siblings,17235,287505,1,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>1
B7_birth_parent_siblings,17235,317535,9,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>9
B7_birth_parent_siblings,17235,347565,0,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>0
B7_birth_parent_siblings,17235,377595,8,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>8
B7_birth_parent_siblings,17235,407625,16,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>16
B7_birth_parent_siblings,17235,437655,7,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>7
B7_birth_parent_siblings,17235,467685,15,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>15
B7_birth_parent_siblings,17235,497715,6,False,False,miss,start>split>miss>trim>trim>partial_close>miss,0>1>0>0>0>-1>0,1>0>0>1>9>10>6
B7_birth_parent_siblings,17248,17248,10,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>10
B7_birth_parent_siblings,17248,47278,1,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>1
B7_birth_parent_siblings,17248,77308,9,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>9
B7_birth_parent_siblings,17248,107338,0,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>0
B7_birth_parent_siblings,17248,137368,8,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>8
B7_birth_parent_siblings,17248,167398,16,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>16
B7_birth_parent_siblings,17248,197428,7,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>7
B7_birth_parent_siblings,17248,227458,15,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>15
B7_birth_parent_siblings,17248,257488,6,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>6
B7_birth_parent_siblings,17248,287518,14,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>14
B7_birth_parent_siblings,17248,317548,5,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>5
B7_birth_parent_siblings,17248,347578,13,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>13
B7_birth_parent_siblings,17248,377608,4,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>4
B7_birth_parent_siblings,17248,407638,12,True,True,close,start>trim>trim>miss>miss>trim>close,0>0>0>0>0>0>-1,0>1>3>0>0>10>12
B7_birth_parent_siblings,17248,437668,3,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>3
B7_birth_parent_siblings,17248,467698,11,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>11
B7_birth_parent_siblings,17248,497728,2,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>1>3>0>0>10>2
B7_birth_parent_siblings,17301,17301,12,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>12
B7_birth_parent_siblings,17301,47331,3,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>3
B7_birth_parent_siblings,17301,77361,11,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>11
B7_birth_parent_siblings,17301,107391,2,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>2
B7_birth_parent_siblings,17301,137421,10,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>10
B7_birth_parent_siblings,17301,167451,1,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>1
B7_birth_parent_siblings,17301,197481,9,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>9
B7_birth_parent_siblings,17301,227511,0,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>0
B7_birth_parent_siblings,17301,257541,8,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>8
B7_birth_parent_siblings,17301,287571,16,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>16
B7_birth_parent_siblings,17301,317601,7,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>7
B7_birth_parent_siblings,17301,347631,15,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>15
B7_birth_parent_siblings,17301,377661,6,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>6
B7_birth_parent_siblings,17301,407691,14,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>14
B7_birth_parent_siblings,17301,437721,5,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>5
B7_birth_parent_siblings,17301,467751,13,True,True,close,start>split>partial_close>miss>trim>miss>close,0>1>-1>0>0>0>-1,1>0>1>4>9>11>13
B7_birth_parent_siblings,17301,497781,4,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>1>4>9>11>4
B7_birth_parent_siblings,17331,17331,8,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>8
B7_birth_parent_siblings,17331,47361,16,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>16
B7_birth_parent_siblings,17331,77391,7,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>7
B7_birth_parent_siblings,17331,107421,15,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>15
B7_birth_parent_siblings,17331,137451,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>6
B7_birth_parent_siblings,17331,167481,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>14
B7_birth_parent_siblings,17331,197511,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>5
B7_birth_parent_siblings,17331,227541,13,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>1>6>6>2>13
B7_birth_parent_siblings,17331,257571,4,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>4
B7_birth_parent_siblings,17331,287601,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>12
B7_birth_parent_siblings,17331,317631,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>3
B7_birth_parent_siblings,17331,347661,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>11
B7_birth_parent_siblings,17331,377691,2,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>2
B7_birth_parent_siblings,17331,407721,10,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>10
B7_birth_parent_siblings,17331,437751,1,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>1
B7_birth_parent_siblings,17331,467781,9,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>9
B7_birth_parent_siblings,17331,497811,0,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>6>2>0
B7_birth_parent_siblings,17349,17349,9,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>9
B7_birth_parent_siblings,17349,47379,0,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>0
B7_birth_parent_siblings,17349,77409,8,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>8
B7_birth_parent_siblings,17349,107439,16,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>16
B7_birth_parent_siblings,17349,137469,7,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>7
B7_birth_parent_siblings,17349,167499,15,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>15
B7_birth_parent_siblings,17349,197529,6,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>6
B7_birth_parent_siblings,17349,227559,14,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>14
B7_birth_parent_siblings,17349,257589,5,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>5
B7_birth_parent_siblings,17349,287619,13,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>13
B7_birth_parent_siblings,17349,317649,4,True,True,close,start>split>partial_close>miss>trim>miss>close,0>1>-1>0>0>0>-1,1>0>4>3>2>7>4
B7_birth_parent_siblings,17349,347679,12,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>12
B7_birth_parent_siblings,17349,377709,3,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>3
B7_birth_parent_siblings,17349,407739,11,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>11
B7_birth_parent_siblings,17349,437769,2,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>2
B7_birth_parent_siblings,17349,467799,10,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>10
B7_birth_parent_siblings,17349,497829,1,False,False,miss,start>split>partial_close>miss>trim>miss>miss,0>1>-1>0>0>0>0,1>0>4>3>2>7>1
B7_birth_parent_siblings,17384,17384,10,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>10
B7_birth_parent_siblings,17384,47414,1,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>1
B7_birth_parent_siblings,17384,77444,9,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>9
B7_birth_parent_siblings,17384,107474,0,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>0
B7_birth_parent_siblings,17384,137504,8,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>8
B7_birth_parent_siblings,17384,167534,16,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>16
B7_birth_parent_siblings,17384,197564,7,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>7
B7_birth_parent_siblings,17384,227594,15,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>15
B7_birth_parent_siblings,17384,257624,6,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>6
B7_birth_parent_siblings,17384,287654,14,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>14
B7_birth_parent_siblings,17384,317684,5,True,True,close,start>trim>miss>trim>trim>trim>close,0>0>0>0>0>0>-1,0>2>4>3>4>3>5
B7_birth_parent_siblings,17384,347714,13,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>13
B7_birth_parent_siblings,17384,377744,4,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>4
B7_birth_parent_siblings,17384,407774,12,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>12
B7_birth_parent_siblings,17384,437804,3,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>3
B7_birth_parent_siblings,17384,467834,11,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>11
B7_birth_parent_siblings,17384,497864,2,False,False,miss,start>trim>miss>trim>trim>trim>miss,0>0>0>0>0>0>0,0>2>4>3>4>3>2
B7_birth_parent_siblings,17391,17391,0,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>0
B7_birth_parent_siblings,17391,47421,8,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>8
B7_birth_parent_siblings,17391,77451,16,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>16
B7_birth_parent_siblings,17391,107481,7,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>7
B7_birth_parent_siblings,17391,137511,15,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>15
B7_birth_parent_siblings,17391,167541,6,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>6
B7_birth_parent_siblings,17391,197571,14,True,True,close,start>split>partial_close>miss>miss>trim>close,0>1>-1>0>0>0>-1,1>0>1>3>0>10>14
B7_birth_parent_siblings,17391,227601,5,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>5
B7_birth_parent_siblings,17391,257631,13,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>13
B7_birth_parent_siblings,17391,287661,4,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>4
B7_birth_parent_siblings,17391,317691,12,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>12
B7_birth_parent_siblings,17391,347721,3,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>3
B7_birth_parent_siblings,17391,377751,11,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>11
B7_birth_parent_siblings,17391,407781,2,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>2
B7_birth_parent_siblings,17391,437811,10,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>10
B7_birth_parent_siblings,17391,467841,1,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>1
B7_birth_parent_siblings,17391,497871,9,False,False,miss,start>split>partial_close>miss>miss>trim>miss,0>1>-1>0>0>0>0,1>0>1>3>0>10>9
B7_birth_parent_siblings,17462,17462,3,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>3
B7_birth_parent_siblings,17462,47492,11,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>11
B7_birth_parent_siblings,17462,77522,2,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>2
B7_birth_parent_siblings,17462,107552,10,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>10
B7_birth_parent_siblings,17462,137582,1,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>1
B7_birth_parent_siblings,17462,167612,9,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>9
B7_birth_parent_siblings,17462,197642,0,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>0
B7_birth_parent_siblings,17462,227672,8,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>8
B7_birth_parent_siblings,17462,257702,16,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>16
B7_birth_parent_siblings,17462,287732,7,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>7
B7_birth_parent_siblings,17462,317762,15,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>15
B7_birth_parent_siblings,17462,347792,6,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>6
B7_birth_parent_siblings,17462,377822,14,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>14
B7_birth_parent_siblings,17462,407852,5,True,True,close,start>trim>trim>miss>miss>trim>close,0>0>0>0>0>0>-1,0>2>2>4>5>3>5
B7_birth_parent_siblings,17462,437882,13,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>13
B7_birth_parent_siblings,17462,467912,4,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>4
B7_birth_parent_siblings,17462,497942,12,False,False,miss,start>trim>trim>miss>miss>trim>miss,0>0>0>0>0>0>0,0>2>2>4>5>3>12
B7_birth_parent_siblings,17529,17529,2,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>2
B7_birth_parent_siblings,17529,47559,10,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>10
B7_birth_parent_siblings,17529,77589,1,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>1
B7_birth_parent_siblings,17529,107619,9,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>9
B7_birth_parent_siblings,17529,137649,0,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>0
B7_birth_parent_siblings,17529,167679,8,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>8
B7_birth_parent_siblings,17529,197709,16,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>16
B7_birth_parent_siblings,17529,227739,7,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>7
B7_birth_parent_siblings,17529,257769,15,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>15
B7_birth_parent_siblings,17529,287799,6,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>6
B7_birth_parent_siblings,17529,317829,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>14
B7_birth_parent_siblings,17529,347859,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>5
B7_birth_parent_siblings,17529,377889,13,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>13
B7_birth_parent_siblings,17529,407919,4,True,True,close,start>split>partial_close>trim>miss>miss>close,0>1>-1>0>0>0>-1,1>0>4>1>6>5>4
B7_birth_parent_siblings,17529,437949,12,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>12
B7_birth_parent_siblings,17529,467979,3,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>3
B7_birth_parent_siblings,17529,498009,11,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>4>1>6>5>11
B7_birth_parent_siblings,17541,17541,14,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>7>4>14
B7_birth_parent_siblings,17541,47571,5,False,False,miss,start>split>partial_close>trim>miss>miss>miss,0>1>-1>0>0>0>0,1>0>1>6>7>4>5
