parent_k,child_k,parent_modulus,child_modulus,parent_residue,child_residue,new_prime,new_prime_remainder,old_gap_count,old_gap_boundary_endpoints,new_prime_closed_arc_boundary_endpoints,closed_gap_count,remaining_gap_count,remaining_gap_boundary_endpoints,transition_type,is_b5_birth
6,7,30030,510510,9058,219268,17,2,1,7/10-19/26,3/34-5/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,249298,17,10,1,7/10-19/26,19/34-21/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,279328,17,1,1,7/10-19/26,1/34-3/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,309358,17,9,1,7/10-19/26,1/2-19/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,339388,17,0,1,7/10-19/26,0-1/34;33/34-1,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,369418,17,8,1,7/10-19/26,15/34-1/2,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,399448,17,16,1,7/10-19/26,31/34-33/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,429478,17,7,1,7/10-19/26,13/34-15/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,459508,17,15,1,7/10-19/26,29/34-31/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9058,489538,17,6,1,7/10-19/26,11/34-13/34,0,1,7/10-19/26,not_close,False
6,7,30030,510510,9099,9099,17,4,1,5/22-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,9099,39129,17,12,1,5/22-1/4,23/34-25/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,69159,17,3,1,5/22-1/4,5/34-7/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,99189,17,11,1,5/22-1/4,21/34-23/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,129219,17,2,1,5/22-1/4,3/34-5/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,159249,17,10,1,5/22-1/4,19/34-21/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,189279,17,1,1,5/22-1/4,1/34-3/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,219309,17,9,1,5/22-1/4,1/2-19/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,249339,17,0,1,5/22-1/4,0-1/34;33/34-1,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,279369,17,8,1,5/22-1/4,15/34-1/2,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,309399,17,16,1,5/22-1/4,31/34-33/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,339429,17,7,1,5/22-1/4,13/34-15/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,369459,17,15,1,5/22-1/4,29/34-31/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,399489,17,6,1,5/22-1/4,11/34-13/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,429519,17,14,1,5/22-1/4,27/34-29/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,459549,17,5,1,5/22-1/4,9/34-11/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9099,489579,17,13,1,5/22-1/4,25/34-27/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9141,9141,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,39171,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,69201,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,99231,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,129261,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,159291,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,189321,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,219351,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,249381,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,279411,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,309441,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,339471,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,369501,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,399531,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,429561,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9141,459591,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,9141,489621,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9201,9201,17,4,1,21/26-5/6,7/34-9/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,39231,17,12,1,21/26-5/6,23/34-25/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,69261,17,3,1,21/26-5/6,5/34-7/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,99291,17,11,1,21/26-5/6,21/34-23/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,129321,17,2,1,21/26-5/6,3/34-5/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,159351,17,10,1,21/26-5/6,19/34-21/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,189381,17,1,1,21/26-5/6,1/34-3/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,219411,17,9,1,21/26-5/6,1/2-19/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,249441,17,0,1,21/26-5/6,0-1/34;33/34-1,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,279471,17,8,1,21/26-5/6,15/34-1/2,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,309501,17,16,1,21/26-5/6,31/34-33/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,339531,17,7,1,21/26-5/6,13/34-15/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,369561,17,15,1,21/26-5/6,29/34-31/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,399591,17,6,1,21/26-5/6,11/34-13/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,429621,17,14,1,21/26-5/6,27/34-29/34,1,0,,close,True
6,7,30030,510510,9201,459651,17,5,1,21/26-5/6,9/34-11/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9201,489681,17,13,1,21/26-5/6,25/34-27/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9272,9272,17,7,1,7/26-3/10,13/34-15/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,39302,17,15,1,7/26-3/10,29/34-31/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,69332,17,6,1,7/26-3/10,11/34-13/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,99362,17,14,1,7/26-3/10,27/34-29/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,129392,17,5,1,7/26-3/10,9/34-11/34,1,0,,close,True
6,7,30030,510510,9272,159422,17,13,1,7/26-3/10,25/34-27/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,189452,17,4,1,7/26-3/10,7/34-9/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,219482,17,12,1,7/26-3/10,23/34-25/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,249512,17,3,1,7/26-3/10,5/34-7/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,279542,17,11,1,7/26-3/10,21/34-23/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,309572,17,2,1,7/26-3/10,3/34-5/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,339602,17,10,1,7/26-3/10,19/34-21/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,369632,17,1,1,7/26-3/10,1/34-3/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,399662,17,9,1,7/26-3/10,1/2-19/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,429692,17,0,1,7/26-3/10,0-1/34;33/34-1,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,459722,17,8,1,7/26-3/10,15/34-1/2,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9272,489752,17,16,1,7/26-3/10,31/34-33/34,0,1,7/26-3/10,not_close,False
6,7,30030,510510,9339,9339,17,6,1,3/14-1/4,11/34-13/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,39369,17,14,1,3/14-1/4,27/34-29/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,69399,17,5,1,3/14-1/4,9/34-11/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,99429,17,13,1,3/14-1/4,25/34-27/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,129459,17,4,1,3/14-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,9339,159489,17,12,1,3/14-1/4,23/34-25/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,189519,17,3,1,3/14-1/4,5/34-7/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,219549,17,11,1,3/14-1/4,21/34-23/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,249579,17,2,1,3/14-1/4,3/34-5/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,279609,17,10,1,3/14-1/4,19/34-21/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,309639,17,1,1,3/14-1/4,1/34-3/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,339669,17,9,1,3/14-1/4,1/2-19/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,369699,17,0,1,3/14-1/4,0-1/34;33/34-1,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,399729,17,8,1,3/14-1/4,15/34-1/2,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,429759,17,16,1,3/14-1/4,31/34-33/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,459789,17,7,1,3/14-1/4,13/34-15/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9339,489819,17,15,1,3/14-1/4,29/34-31/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9351,9351,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,39381,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,69411,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,99441,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,129471,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,159501,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,189531,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,219561,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,249591,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,279621,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,309651,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,9351,339681,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,369711,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,399741,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,429771,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,459801,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9351,489831,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9381,9381,17,14,1,3/4-17/22,27/34-29/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,39411,17,5,1,3/4-17/22,9/34-11/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,69441,17,13,1,3/4-17/22,25/34-27/34,1,0,,close,True
6,7,30030,510510,9381,99471,17,4,1,3/4-17/22,7/34-9/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,129501,17,12,1,3/4-17/22,23/34-25/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,159531,17,3,1,3/4-17/22,5/34-7/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,189561,17,11,1,3/4-17/22,21/34-23/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,219591,17,2,1,3/4-17/22,3/34-5/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,249621,17,10,1,3/4-17/22,19/34-21/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,279651,17,1,1,3/4-17/22,1/34-3/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,309681,17,9,1,3/4-17/22,1/2-19/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,339711,17,0,1,3/4-17/22,0-1/34;33/34-1,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,369741,17,8,1,3/4-17/22,15/34-1/2,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,399771,17,16,1,3/4-17/22,31/34-33/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,429801,17,7,1,3/4-17/22,13/34-15/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,459831,17,15,1,3/4-17/22,29/34-31/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9381,489861,17,6,1,3/4-17/22,11/34-13/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9429,9429,17,11,1,5/22-1/4,21/34-23/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,39459,17,2,1,5/22-1/4,3/34-5/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,69489,17,10,1,5/22-1/4,19/34-21/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,99519,17,1,1,5/22-1/4,1/34-3/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,129549,17,9,1,5/22-1/4,1/2-19/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,159579,17,0,1,5/22-1/4,0-1/34;33/34-1,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,189609,17,8,1,5/22-1/4,15/34-1/2,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,219639,17,16,1,5/22-1/4,31/34-33/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,249669,17,7,1,5/22-1/4,13/34-15/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,279699,17,15,1,5/22-1/4,29/34-31/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,309729,17,6,1,5/22-1/4,11/34-13/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,339759,17,14,1,5/22-1/4,27/34-29/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,369789,17,5,1,5/22-1/4,9/34-11/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,399819,17,13,1,5/22-1/4,25/34-27/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,429849,17,4,1,5/22-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,9429,459879,17,12,1,5/22-1/4,23/34-25/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9429,489909,17,3,1,5/22-1/4,5/34-7/34,0,1,5/22-1/4,not_close,False
6,7,30030,510510,9505,9505,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,39535,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,69565,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,99595,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,129625,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,159655,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,189685,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,219715,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,249745,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,279775,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,309805,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,339835,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,369865,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,9505,399895,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,429925,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,459955,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9505,489985,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9519,9519,17,16,1,1/6-5/26,31/34-33/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,39549,17,7,1,1/6-5/26,13/34-15/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,69579,17,15,1,1/6-5/26,29/34-31/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,99609,17,6,1,1/6-5/26,11/34-13/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,129639,17,14,1,1/6-5/26,27/34-29/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,159669,17,5,1,1/6-5/26,9/34-11/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,189699,17,13,1,1/6-5/26,25/34-27/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,219729,17,4,1,1/6-5/26,7/34-9/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,249759,17,12,1,1/6-5/26,23/34-25/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,279789,17,3,1,1/6-5/26,5/34-7/34,1,0,,close,True
6,7,30030,510510,9519,309819,17,11,1,1/6-5/26,21/34-23/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,339849,17,2,1,1/6-5/26,3/34-5/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,369879,17,10,1,1/6-5/26,19/34-21/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,399909,17,1,1,1/6-5/26,1/34-3/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,429939,17,9,1,1/6-5/26,1/2-19/34,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,459969,17,0,1,1/6-5/26,0-1/34;33/34-1,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9519,489999,17,8,1,1/6-5/26,15/34-1/2,0,1,1/6-5/26,not_close,False
6,7,30030,510510,9549,9549,17,12,1,3/14-1/4,23/34-25/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,39579,17,3,1,3/14-1/4,5/34-7/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,69609,17,11,1,3/14-1/4,21/34-23/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,99639,17,2,1,3/14-1/4,3/34-5/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,129669,17,10,1,3/14-1/4,19/34-21/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,159699,17,1,1,3/14-1/4,1/34-3/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,189729,17,9,1,3/14-1/4,1/2-19/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,219759,17,0,1,3/14-1/4,0-1/34;33/34-1,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,249789,17,8,1,3/14-1/4,15/34-1/2,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,279819,17,16,1,3/14-1/4,31/34-33/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,309849,17,7,1,3/14-1/4,13/34-15/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,339879,17,15,1,3/14-1/4,29/34-31/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,369909,17,6,1,3/14-1/4,11/34-13/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,399939,17,14,1,3/14-1/4,27/34-29/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,429969,17,5,1,3/14-1/4,9/34-11/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,459999,17,13,1,3/14-1/4,25/34-27/34,0,1,3/14-1/4,not_close,False
6,7,30030,510510,9549,490029,17,4,1,3/14-1/4,7/34-9/34,1,0,,close,True
6,7,30030,510510,9561,9561,17,7,1,3/4-11/14,13/34-15/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,39591,17,15,1,3/4-11/14,29/34-31/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,69621,17,6,1,3/4-11/14,11/34-13/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,99651,17,14,1,3/4-11/14,27/34-29/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,129681,17,5,1,3/4-11/14,9/34-11/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,159711,17,13,1,3/4-11/14,25/34-27/34,1,0,,close,True
6,7,30030,510510,9561,189741,17,4,1,3/4-11/14,7/34-9/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,219771,17,12,1,3/4-11/14,23/34-25/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,249801,17,3,1,3/4-11/14,5/34-7/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,279831,17,11,1,3/4-11/14,21/34-23/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,309861,17,2,1,3/4-11/14,3/34-5/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,339891,17,10,1,3/4-11/14,19/34-21/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,369921,17,1,1,3/4-11/14,1/34-3/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,399951,17,9,1,3/4-11/14,1/2-19/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,429981,17,0,1,3/4-11/14,0-1/34;33/34-1,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,460011,17,8,1,3/4-11/14,15/34-1/2,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9561,490041,17,16,1,3/4-11/14,31/34-33/34,0,1,3/4-11/14,not_close,False
6,7,30030,510510,9591,9591,17,3,1,21/26-5/6,5/34-7/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,39621,17,11,1,21/26-5/6,21/34-23/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,69651,17,2,1,21/26-5/6,3/34-5/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,99681,17,10,1,21/26-5/6,19/34-21/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,129711,17,1,1,21/26-5/6,1/34-3/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,159741,17,9,1,21/26-5/6,1/2-19/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,189771,17,0,1,21/26-5/6,0-1/34;33/34-1,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,219801,17,8,1,21/26-5/6,15/34-1/2,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,249831,17,16,1,21/26-5/6,31/34-33/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,279861,17,7,1,21/26-5/6,13/34-15/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,309891,17,15,1,21/26-5/6,29/34-31/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,339921,17,6,1,21/26-5/6,11/34-13/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,369951,17,14,1,21/26-5/6,27/34-29/34,1,0,,close,True
6,7,30030,510510,9591,399981,17,5,1,21/26-5/6,9/34-11/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,430011,17,13,1,21/26-5/6,25/34-27/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,460041,17,4,1,21/26-5/6,7/34-9/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9591,490071,17,12,1,21/26-5/6,23/34-25/34,0,1,21/26-5/6,not_close,False
6,7,30030,510510,9711,9711,17,4,1,3/4-17/22,7/34-9/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,39741,17,12,1,3/4-17/22,23/34-25/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,69771,17,3,1,3/4-17/22,5/34-7/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,99801,17,11,1,3/4-17/22,21/34-23/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,129831,17,2,1,3/4-17/22,3/34-5/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,159861,17,10,1,3/4-17/22,19/34-21/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,189891,17,1,1,3/4-17/22,1/34-3/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,219921,17,9,1,3/4-17/22,1/2-19/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,249951,17,0,1,3/4-17/22,0-1/34;33/34-1,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,279981,17,8,1,3/4-17/22,15/34-1/2,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,310011,17,16,1,3/4-17/22,31/34-33/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,340041,17,7,1,3/4-17/22,13/34-15/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,370071,17,15,1,3/4-17/22,29/34-31/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,400101,17,6,1,3/4-17/22,11/34-13/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,430131,17,14,1,3/4-17/22,27/34-29/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,460161,17,5,1,3/4-17/22,9/34-11/34,0,1,3/4-17/22,not_close,False
6,7,30030,510510,9711,490191,17,13,1,3/4-17/22,25/34-27/34,1,0,,close,True
