seed_n,cohort_role,n,bin_index,max_branch,max_possible_branch,prefix_exhausts_all_branches,seed_analysis_eligible,full_uncovered_measure,exact_complete,residual_uncovered_measure,residual_gap_count,residual_gap_max,residual_gap_p50,residual_gap_p90,residual_gap_p99,residual_gap_entropy,residual_top_gap_share,residual_gap_near_zero_count
75028,local_mod6_control,75022,7,1000,37511,False,True,0.04188111231236491,False,0.4044971581331158,3133,0.001024453661924718,9.237114955629178e-05,0.00028973301814344543,0.0005612401932568734,0.9512286362275898,0.002532659726592148,20
75028,band_mod6_control,74986,7,1000,37493,False,True,0.06388290695180066,False,0.40023333565441266,3051,0.0009381005706569079,9.63593022135778e-05,0.00029082211882480724,0.0005848311231514414,0.9536795681005247,0.002343884147288832,22
75028,band_ordinary_control,74989,7,1000,37494,False,True,0.04636347870548307,False,0.39632912652207253,3044,0.001063486012734316,9.580542451470553e-05,0.00028888526750669996,0.0006051689190091913,0.9510861236241545,0.0026833405408953404,15
133292,complete,133292,8,1000,66646,False,True,0.0,True,0.4157620605974222,5345,0.00087497183514329,5.4790408184679507e-05,0.00017575355371590717,0.0003690571134485898,0.9525680946890414,0.0021045013916998925,53
133292,local_mod6_control,133286,8,1000,66643,False,True,0.050870533751318,False,0.4175675794158791,5374,0.0006129784608482902,5.4178149048622615e-05,0.0001734612602798391,0.0003579238371259619,0.9529818080403879,0.0014679742658799439,48
133292,band_mod6_control,133346,8,1000,66673,False,True,0.004976630368225821,False,0.4173610992106305,5354,0.000744052610278767,5.6003247833752434e-05,0.00017676004901689968,0.0003404014780810094,0.954018691032863,0.001782755057157985,51
133292,band_ordinary_control,133351,8,1000,66675,False,True,0.04384147079288345,False,0.42965500211055563,5553,0.0008009424008682542,5.443399276935934e-05,0.00017441743149876343,0.0003417371073699549,0.9537691641917659,0.0018641523942089743,69
133348,complete,133348,8,1000,66674,False,True,0.0,True,0.41833636975645877,5382,0.0006139344730579088,5.5416106423289424e-05,0.00017435204593679865,0.0003606515142989819,0.9535463660695993,0.0014675617934326883,50
133348,local_mod6_control,133342,8,1000,66671,False,True,0.08273621807898435,False,0.4227227246895235,5393,0.0007040637717953269,5.591901911426722e-05,0.00017617882337905844,0.00035250117244245427,0.954706065234967,0.0016655451213616196,42
133348,band_mod6_control,133354,8,1000,66677,False,True,0.012229631680958586,False,0.41486339347208256,5338,0.0007352414289677478,5.52222759708787e-05,0.00017571667883842235,0.00035163859647191487,0.9542264584130886,0.001772249469432218,50
133348,band_ordinary_control,133351,8,1000,66675,False,True,0.04384147079288345,False,0.42965500211055563,5553,0.0008009424008682542,5.443399276935934e-05,0.00017441743149876343,0.0003417371073699549,0.9537691641917659,0.0018641523942089743,69
133352,complete,133352,8,1000,66676,False,True,0.0,True,0.4280625273500957,5512,0.0006060818649584743,5.616991131233637e-05,0.00017319166009374665,0.00034348197776157274,0.9550647262357451,0.0014158722762078716,55
133352,local_mod6_control,133346,8,1000,66673,False,True,0.004976630368225821,False,0.4173610992106305,5354,0.000744052610278767,5.6003247833752434e-05,0.00017676004901689968,0.0003404014780810094,0.954018691032863,0.001782755057157985,51
133352,band_mod6_control,133358,8,1000,66679,False,True,0.012621562614548054,False,0.4274348725939246,5475,0.0006390722922631209,5.5491784612601847e-05,0.0001729741152610726,0.0003686590798525069,0.9537032318393591,0.0014951337226765257,46
133352,band_ordinary_control,133351,8,1000,66675,False,True,0.04384147079288345,False,0.42965500211055563,5553,0.0008009424008682542,5.443399276935934e-05,0.00017441743149876343,0.0003417371073699549,0.9537691641917659,0.0018641523942089743,69
237088,complete,237088,9,1000,118544,False,True,0.0,True,0.44792830500686487,9687,0.0005040866409490308,3.286094884445527e-05,0.00010574997987122803,0.0002048360127809845,0.9570099942182728,0.0011253734923969702,177
237088,local_mod6_control,237082,9,1000,118541,False,True,0.06013141755142459,False,0.4441488235504157,9689,0.0004111051917641273,3.265564358112538e-05,0.00010289133800304301,0.00019962206588947096,0.9574116222835477,0.0009256023431016979,145
237088,band_mod6_control,237136,9,1000,118568,False,True,0.02864839508531436,False,0.4466668490584889,9740,0.0004482098696515502,3.20856617138654e-05,0.00010350765441780041,0.00021066376257528052,0.9560218829264849,0.0010034545223051895,145
