n,prime_count,uncovered_measure,uncovered_measure_times_log_n,random_arc_baseline,max_uncovered_gap,complete_scale_1_over_n,complete_scale_1_over_pi_n,complete_numeric_1e_9,branch1_uncovered_measure,branch1_max_uncovered_gap,branch1_exposed_gap_estimate,gap_fill_ratio,gap_fill_drop,uncovered_component_count,gap_p50,gap_p90,gap_p99
3813,529,0.05291996552934297,0.4363871146967106,0.09318277129866873,0.009181761467849547,False,False,False,0.9131299222739323,0.02128270347798822,0.02128270347798814,0.4314189443716982,0.012100942010138671,33,0.0011054528356751747,0.0032132108139446562,0.008233838260134964
3814,529,0.07720973533815856,0.6367049701130906,0.09318277129866873,0.00508123007531347,False,False,False,0.9136543061229099,0.02128841876870291,0.02128841876870283,0.23868518045049084,0.01620718869338944,45,0.0013219039062881688,0.003503391329134442,0.004890728486999115
3815,529,0.07187917426160642,0.5927656948210289,0.09318277129866873,0.006838137150999096,False,False,False,0.9136543061229099,0.021294134059417713,0.021294134059417744,0.32112774024613633,0.014455996908418617,45,0.0011140395539776526,0.003417978066573263,0.006108308726471027
3816,529,0.1325177636502201,1.092868435393154,0.09318277129866873,0.008065702424868815,False,False,False,0.9136543061229097,0.021299849350132405,0.021299849350132436,0.37867415361877554,0.01323414692526359,68,0.0014958431728226418,0.004091239249524764,0.007792419131559693
3817,529,0.07091501020028279,0.5848516941644047,0.09318277129866873,0.00822749258747979,False,False,False,0.9136543061229099,0.021305564640847208,0.02130556464084735,0.38616637137632914,0.013078072053367418,40,0.0011520666569137528,0.0035432531014972027,0.007850636424597816
3818,529,0.04432651633134832,0.36558214575547116,0.09318277129866873,0.004049022895715071,False,False,False,0.9136543061229097,0.02131127993156201,0.02131127993156182,0.18999435551116134,0.01726225703584694,31,0.001324560390068008,0.0030284232188720894,0.004002110090110932
3819,529,0.009087524324168539,0.07495157319467426,0.09318277129866873,0.004180688673443289,False,False,False,0.9136543061229099,0.021316995222276702,0.021316995222276734,0.1961199798494294,0.017136306548833413,6,0.0010044885003429177,0.0033127993855991134,0.004093899744658872
3820,529,0.08148814950900019,0.6721147217631173,0.09318277129866873,0.01033136441341198,False,False,False,0.9136543061229098,0.021322710512991505,0.021322710512991425,0.48452397302478434,0.010991346099579524,39,0.001569855074255222,0.004371939570564033,0.009259064779643082
3821,530,0.052592237831985876,0.43379484329795437,0.09315838747797874,0.005754990204633215,False,False,False,0.9133925945290862,0.021328425803706197,0.02132842580370634,0.26982723702155187,0.015573435599072982,30,0.0013409727603562295,0.004310035215713237,0.005661985263897381
3822,530,0.1656202342604114,1.3661233259532382,0.09315838747797874,0.010208540919250164,False,False,False,0.9133925945290862,0.021334141094421,0.02133414109442081,0.47850723748704166,0.011125600175170836,78,0.001506458023349866,0.004229854042408632,0.008949305110881576
3823,531,0.10305294418409211,0.8500621710658727,0.09313402278935655,0.013217803142962725,False,False,False,0.9131310198495152,0.02133985638513569,0.021339856385135723,0.619395131082963,0.008122053242172966,48,0.0012702003521465974,0.005241178983618101,0.010300412312366168
3824,531,0.05942597633203189,0.4902079852065971,0.09313402278935655,0.008980655814966598,False,False,False,0.9131310198495153,0.021345571675850494,0.021345571675850637,0.42072688196619934,0.012364915860883896,32,0.0014618182876712515,0.0038132479552433875,0.007912375705101268
3825,531,0.03503147527788822,0.2889856305616729,0.09313402278935655,0.007824652532066767,False,False,False,0.9131310198495152,0.021351286966565297,0.02135128696656533,0.36647217305072316,0.01352663443449853,20,0.0013879916546947063,0.0036428314966246212,0.007076660279227041
3826,531,0.05450833045306158,0.44967056837357594,0.09313402278935655,0.01042965834190035,False,False,False,0.9136537590026778,0.02135700225727999,0.021357002257280242,0.48834842157424874,0.01092734391537964,29,0.000980736143931571,0.00367869800543914,0.01027217898483904
3827,531,0.09927328716821579,0.8189883865084897,0.09313402278935655,0.006667971964395614,False,False,False,0.9136537590026779,0.02136271754799479,0.021362717547994712,0.3121312608948248,0.014694745583599178,77,0.000650082270774413,0.003078306684398328,0.005947901968929248
3828,531,0.10762564036538502,0.8879220536976763,0.09313402278935655,0.011694574731462681,False,False,False,0.9136537590026778,0.021368432838709484,0.021368432838709626,0.547282752073313,0.009673858107246802,62,0.0011600369747824524,0.0036515980908193735,0.00946782922016826
3829,531,0.012605109183029206,0.10399667538255365,0.09313402278935655,0.0051349355378901285,False,False,False,0.9136537590026779,0.021374148129424286,0.021374148129424318,0.24024047680390237,0.016239212591534158,9,0.0012097144239673618,0.0024684870443246083,0.0048682906885335765
