h,observed_pair_count,independent_expected_pair_count,independent_observed_to_expected,mod30_expected_pair_count,mod30_observed_to_expected,mod210_expected_pair_count,mod210_observed_to_expected
181,77,555.492034232051,0.13861584911194974,71.38777147977727,1.0786161047457905,93.0551333785998,0.827466440639243
182,71,555.4914786388988,0.12781474195422188,215.16173053232646,0.3299843323640343,118.5656622734509,0.5988243024042742
183,21,555.4909230457467,0.037804398107636715,24.944381154102302,0.8418729600973237,15.166517232447562,1.3846290270960933
184,1483,555.4903674525945,2.6697132603772094,2196.668706274858,0.6751131819576437,1675.2191458311183,0.8852573131643898
185,61,555.4898118594423,0.10981299512192505,106.77715030146561,0.5712832738818908,98.23884667402932,0.620935628472989
186,355,555.4892562662901,0.6390762665440649,297.13405509094923,1.194746929601653,168.19943810916538,2.11058969037457
187,918,555.4887006731379,1.6525988717458573,1217.187977934764,0.7541973932059333,900.6068614026508,1.0193126871921232
188,17,555.4881450799858,0.03060371341957647,72.6072521794127,0.2341363911967493,35.30495998439665,0.4815187443212881
189,4,555.4875894868335,0.007200880948024871,15.339835712671425,0.26075898561911015,7.662118786182438,0.5220488107301915
190,31,555.4870338936813,0.055806883164681235,75.22578957683844,0.41209271679807946,38.2858814999369,0.8096979561526119
191,697,555.4864783005291,1.254756015182262,1194.955569617693,0.5832852850110519,906.838103292405,0.7686046687599938
192,123,555.485922707377,0.22142775356126326,301.72752693610227,0.40765256405010764,242.0724243408961,0.508112397911075
193,145,555.4853671142248,0.2610329786962391,117.05616197589791,1.2387216320133219,106.00748369094967,1.3678279584744006
194,26,555.4848115210726,0.046805960236436954,74.40595385796728,0.3494344021129159,38.02051860055327,0.6838412772102918
195,0,555.4842559279205,0.0,2.0008494023470664,0.0,1.0209980365702167,0.0
196,36,555.4837003347683,0.0648083822771113,74.40500056970157,0.4838384480123174,45.0943106925353,0.7983268719962775
197,207,555.483144741616,0.3726485708153871,117.05591658959021,1.7683856231356743,168.0366388868606,1.2318741994082225
198,303,555.482589148464,0.5454716419905955,301.7265930774252,1.0042204000303283,288.8670801550558,1.0489253390776063
199,1598,555.4820335553117,2.876780712009978,1194.9555337150753,1.337288254594607,1721.282093552576,0.9283777516687386
200,38,555.4814779621595,0.06840912164957665,75.22564204138773,0.5051469016255536,41.7279144538926,0.9106613761391844
201,19,555.4809223690073,0.03420459503625987,15.339621450786206,1.2386224823707228,8.671655514756123,2.191046446398689
202,61,555.4803667758551,0.10981486232188371,72.60525085139454,0.8401596204777573,59.03232196980822,1.033332214700925
203,1607,555.479811182703,2.892994430487846,1217.1524458123433,1.3202947630175177,1728.4154676863525,0.929753308763848
204,673,555.4792555895507,1.2115663964547518,297.13158840344124,2.2649897428145866,722.0960513734213,0.9320089740415544
205,82,555.4786999963986,0.14762042181011015,106.77518177632946,0.7679687230294019,124.10558789211717,0.6607277028596099
206,5016,555.4781444032463,9.030058248986052,2196.6684090258655,2.283457976356293,5266.001657388096,0.952525336364574
207,6,555.4775888100942,0.010801515886271464,24.943642522692624,0.24054225418526845,14.698174500224235,0.40821395880886185
208,649,555.477033216942,1.1683651369732375,215.15532628166937,3.01642544117344,674.0364882884472,0.9628558858111356
209,43,555.4764776237898,0.07741101870585924,71.38564790152778,0.6023619770085428,41.22848181288773,1.0429683099938574
210,10453,555.4759220306377,18.81809739256971,4701.254687540037,2.223448992819745,11098.976658970156,0.9417985388366341
