source,n,next_n,a_n,a_next,abs_delta_a,component_count_n,component_count_next,abs_delta_component_count,max_gap_n,max_gap_next,abs_delta_max_gap,c0_n,c0_next
data/summaries/prc_broad_candidate_windows_r250.csv,424035,424036,0.04327405764396189,0.0023072743617585934,0.040966783282203295,1473,75,1398,0.0002684875068657,0.00011518722181536045,0.00015330028505033955,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424036,424037,0.0023072743617585934,0.08020368693026601,0.07789641256850742,75,3503,3428,0.00011518722181536045,0.000292789502507218,0.00017760228069185757,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424037,424038,0.08020368693026601,0.016597983635042612,0.0636057032952234,3503,565,2938,0.000292789502507218,0.00014145361447037708,0.00015133588803684095,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424038,424039,0.016597983635042612,0.0326995515472223,0.01610156791217969,565,1442,877,0.00014145361447037708,0.00028123648301225934,0.00013978286854188227,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424039,424040,0.0326995515472223,0.05743204638074917,0.024732494833526866,1442,2348,906,0.00028123648301225934,0.00018110414304250977,0.00010013233996974957,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424040,424041,0.05743204638074917,0.023770049688668582,0.03366199669208059,2348,633,1715,0.00018110414304250977,0.00022992990884251885,4.882576580000908e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424041,424042,0.023770049688668582,0.05032598233581198,0.0265559326471434,633,1584,951,0.00022992990884251885,0.00026345281215245375,3.3522903309934904e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424042,424043,0.05032598233581198,0.09104049954646963,0.04071451721065765,1584,3380,1796,0.00026345281215245375,0.00032164776646237403,5.819495430992028e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424043,424044,0.09104049954646963,0.09674883622330777,0.0057083366768381355,3380,3705,325,0.00032164776646237403,0.0002454572850824066,7.619048137996742e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424044,424045,0.09674883622330777,0.021367598729226375,0.07538123749408139,3705,805,2900,0.0002454572850824066,0.0002006414055972794,4.481587948512722e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424045,424046,0.021367598729226375,0.07416293247664635,0.05279533374741997,805,2848,2043,0.0002006414055972794,0.00020203855606992782,1.397150472648434e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424046,424047,0.07416293247664635,0.012902215891909152,0.061260716584737196,2848,469,2379,0.00020203855606992782,0.00015523429725483595,4.680425881509187e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424047,424048,0.012902215891909152,0.015635395657465745,0.0027331797655565926,469,442,27,0.00015523429725483595,0.00017024737384241373,1.5013076587577778e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424048,424049,0.015635395657465745,0.029154030513440288,0.013518634855974543,442,1306,864,0.00017024737384241373,0.00023108341688271583,6.08360430403021e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424049,424050,0.029154030513440288,0.07371536596017692,0.04456133544673663,1306,2675,1369,0.00023108341688271583,0.0004202305669320783,0.00018914715004936244,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424050,424051,0.07371536596017692,0.0583937819584026,0.015321584001774316,2675,1748,927,0.0004202305669320783,0.000224361329693612,0.00019586923723846628,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424051,424052,0.0583937819584026,0.006593578695703151,0.05180020326269945,1748,299,1449,0.000224361329693612,0.00013944367719320727,8.491765250040473e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424052,424053,0.006593578695703151,0.05084794037246834,0.04425436167676519,299,1829,1530,0.00013944367719320727,0.00019143496065354704,5.1991283460339766e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424053,424054,0.05084794037246834,0.01877664971762605,0.032071290654842294,1829,587,1242,0.00019143496065354704,0.00018077084452594594,1.0664116127601098e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424054,424055,0.01877664971762605,0.044074729214512845,0.025298079496886797,587,1621,1034,0.00018077084452594594,0.0002933580097892463,0.00011258716526330037,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424055,424056,0.044074729214512845,0.032222276999594734,0.01185245221491811,1621,1218,403,0.0002933580097892463,0.00014901438456443872,0.0001443436252248076,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424056,424057,0.032222276999594734,0.0925332676622625,0.06031099066266776,1218,3267,2049,0.00014901438456443872,0.0002306803823050041,8.166599774056538e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424057,424058,0.0925332676622625,0.0678883703698433,0.0246448972924192,3267,2631,636,0.0002306803823050041,0.00018669959071676567,4.398079158823842e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424058,424059,0.0678883703698433,0.02184180736267924,0.04604656300716406,2631,989,1642,0.00018669959071676567,0.0001271097137398869,5.9589876976878786e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424059,424060,0.02184180736267924,0.05512669736236819,0.033284889999688955,989,1828,839,0.0001271097137398869,0.0002590543566308723,0.0001319446428909854,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424060,424061,0.05512669736236819,0.02751687862713814,0.02760981873523005,1828,728,1100,0.0002590543566308723,0.00019152484840267991,6.752950822819237e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424061,424062,0.02751687862713814,0.079995048776209,0.05247817014907086,728,2549,1821,0.00019152484840267991,0.00026377192582272,7.22470774200401e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424062,424063,0.079995048776209,0.05975823131770326,0.020236817458505738,2549,2184,365,0.00026377192582272,0.00023894235159260813,2.4829574230111895e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424063,424064,0.05975823131770326,0.04115026687763407,0.018607964440069194,2184,1575,609,0.00023894235159260813,0.00013469041107599944,0.00010425194051660869,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424064,424065,0.04115026687763407,0.016660483248037983,0.024489783629596085,1575,660,915,0.00013469041107599944,0.00016339415789135003,2.8703746815350595e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424065,424066,0.016660483248037983,0.06334820629575755,0.046687723047719565,660,1956,1296,0.00016339415789135003,0.00025273990814733693,8.93457502559869e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424066,424067,0.06334820629575755,0.06880002118672622,0.005451814890968673,1956,2632,676,0.00025273990814733693,0.00023558304139781328,1.7156866749523658e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424067,424068,0.06880002118672622,0.05900128100489127,0.00979874018183495,2632,2171,461,0.00023558304139781328,0.00019346716741558412,4.211587398222916e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424068,424069,0.05900128100489127,0.06718470552916705,0.008183424524275784,2171,2834,663,0.00019346716741558412,0.0003215996428027612,0.0001281324753871771,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424069,424070,0.06718470552916705,0.003072285539584718,0.06411241998958234,2834,133,2701,0.0003215996428027612,0.0001113654867073155,0.0002102341560954457,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424070,424071,0.003072285539584718,0.01654651942034424,0.013474233880759523,133,470,337,0.0001113654867073155,0.00018422477290658268,7.285928619926718e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424071,424072,0.01654651942034424,0.03542973489946655,0.018883215479122306,470,1147,677,0.00018422477290658268,0.00021290530438977662,2.868053148319394e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424072,424073,0.03542973489946655,0.022763449011143785,0.012666285888322762,1147,1031,116,0.00021290530438977662,0.0002068379280949495,6.06737629482712e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424073,424074,0.022763449011143785,0.0857414708032107,0.06297802179206692,1031,2977,1946,0.0002068379280949495,0.00019020240440714709,1.663552368780241e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424074,424075,0.0857414708032107,0.02706359373505507,0.05867787706815564,2977,743,2234,0.00019020240440714709,0.00019321585250409168,3.013448096944593e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424075,424076,0.02706359373505507,0.01962686136255759,0.007436732372497479,743,716,27,0.00019321585250409168,0.00015119075396385906,4.202509854023262e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424076,424077,0.01962686136255759,0.050518662977420664,0.030891801614863074,716,1888,1172,0.00015119075396385906,0.00020547375255064448,5.4282998586785425e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424077,424078,0.050518662977420664,0.01587708548420408,0.034641577493216585,1888,491,1397,0.00020547375255064448,0.00015195420675273574,5.351954579790874e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424078,424079,0.01587708548420408,0.07223670956843352,0.05635962408422944,491,3498,3007,0.00015195420675273574,0.00018434984548165723,3.239563872892148e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424079,424080,0.07223670956843352,0.07059825876174547,0.0016384508066880493,3498,2526,972,0.00018434984548165723,0.0001933308628707664,8.98101738910917e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424080,424081,0.07059825876174547,0.0343828284248337,0.03621543033691177,2526,1123,1403,0.0001933308628707664,0.00021492936943112717,2.1598506560360775e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424081,424082,0.0343828284248337,0.015874449767637855,0.018508378657195845,1123,714,409,0.00021492936943112717,0.00017435870394033604,4.0570665490791136e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424082,424083,0.015874449767637855,0.019014582789688317,0.003140133022050462,714,614,100,0.00017435870394033604,0.00021534272620316042,4.098402226282438e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424083,424084,0.019014582789688317,0.04362000669044763,0.024605423900759316,614,1377,763,0.00021534272620316042,0.0001635112545168571,5.183147168630331e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424084,424085,0.04362000669044763,0.031807381377309624,0.011812625313138009,1377,1282,95,0.0001635112545168571,0.00020796142076640045,4.4450166249543344e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424085,424086,0.031807381377309624,0.056670898984522766,0.024863517607213143,1282,2029,747,0.00020796142076640045,0.0002140700287260322,6.108607959631751e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424086,424087,0.056670898984522766,0.0550921141328137,0.0015787848517090641,2029,1954,75,0.0002140700287260322,0.00026658409100832614,5.251406228229394e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424087,424088,0.0550921141328137,0.01803875040403241,0.03705336372878129,1954,767,1187,0.00026658409100832614,0.00014420577895157827,0.00012237831205674787,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424088,424089,0.01803875040403241,0.0,0.01803875040403241,767,0,767,0.00014420577895157827,0.0,0.00014420577895157827,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,424089,424090,0.0,0.015716042892538917,0.015716042892538917,0,514,514,0.0,0.00021102551150620208,0.00021102551150620208,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,424090,424091,0.015716042892538917,0.07661429743499809,0.060898254542459174,514,2879,2365,0.00021102551150620208,0.00026658664898404627,5.556113747784419e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424091,424092,0.07661429743499809,0.040062611161941764,0.03655168627305633,2879,1463,1416,0.00026658664898404627,0.00018385273141363623,8.273391757041004e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424092,424093,0.040062611161941764,0.06237212638173817,0.022309515219796405,1463,2706,1243,0.00018385273141363623,0.0002854037803932119,0.00010155104897957568,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424093,424094,0.06237212638173817,0.049965522378852434,0.012406604002885735,2706,1990,716,0.0002854037803932119,0.00016110010390624208,0.00012430367648696983,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424094,424095,0.049965522378852434,0.03539237076055271,0.014573151618299723,1990,1490,500,0.00016110010390624208,0.00022835070688842496,6.725060298218288e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424095,424096,0.03539237076055271,0.05939368187194527,0.02400131111139256,1490,1899,409,0.00022835070688842496,0.0002454878332925903,1.7137126404165315e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424096,424097,0.05939368187194527,0.06060165537100298,0.001207973499057713,1899,2473,574,0.0002454878332925903,0.0002893844403686341,4.3896607076043814e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424097,424098,0.06060165537100298,0.03515771477899343,0.02544394059200955,2473,1341,1132,0.0002893844403686341,0.00023046192032616375,5.892252004247034e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424098,424099,0.03515771477899343,0.032461703887936476,0.002696010891056956,1341,1187,154,0.00023046192032616375,0.00022945309879185416,1.0088215343095897e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424099,424100,0.032461703887936476,0.05985500842996433,0.027393304542027853,1187,2437,1250,0.00022945309879185416,0.0001702021971480283,5.925090164382585e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424100,424101,0.05985500842996433,0.01663394973665977,0.04322105869330456,2437,475,1962,0.0001702021971480283,0.0002097659906182825,3.956379347025418e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424101,424102,0.01663394973665977,0.052442669609103265,0.035808719872443495,475,1739,1264,0.0002097659906182825,0.00017815875053805996,3.160724008022253e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424102,424103,0.052442669609103265,0.04929026239151357,0.0031524072175896922,1739,1979,240,0.00017815875053805996,0.0001854607659694807,7.3020154314207275e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424103,424104,0.04929026239151357,0.06253887247107803,0.01324861007956446,1979,2091,112,0.0001854607659694807,0.0001932377373667915,7.776971397310817e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424104,424105,0.06253887247107803,0.06742432920118195,0.004885456730103918,2091,2317,226,0.0001932377373667915,0.00023806318863273113,4.482545126593962e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424105,424106,0.06742432920118195,0.016009044467529432,0.05141528473365252,2317,593,1724,0.00023806318863273113,0.00013584359259133372,0.00010221959604139741,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424106,424107,0.016009044467529432,0.024441540133130102,0.00843249566560067,593,673,80,0.00013584359259133372,0.000180613465975199,4.476987338386529e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424107,424108,0.024441540133130102,0.003866933043406462,0.02057460708972364,673,97,576,0.000180613465975199,0.00016776357993042446,1.284988604477455e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424108,424109,0.003866933043406462,0.051123364804919705,0.04725643176151324,97,2445,2348,0.00016776357993042446,0.00013857834543024028,2.9185234500184176e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424109,424110,0.051123364804919705,0.07781012814210769,0.026686763337187988,2445,2787,342,0.00013857834543024028,0.00017804481009209283,3.946646466185255e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424110,424111,0.07781012814210769,0.0827609223373664,0.0049507941952587065,2787,2686,101,0.00017804481009209283,0.00022941811067889173,5.13733005867989e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424111,424112,0.0827609223373664,0.016140635270381676,0.06662028706698472,2686,655,2031,0.00022941811067889173,0.00012595034594597987,0.00010346776473291186,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424112,424113,0.016140635270381676,0.026442353045247446,0.01030171777486577,655,1071,416,0.00012595034594597987,0.00026274666708758776,0.0001367963211416079,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424113,424114,0.026442353045247446,0.027308761159618555,0.0008664081143711089,1071,906,165,0.00026274666708758776,0.0001610305365128406,0.00010171613057474715,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424114,424115,0.027308761159618555,0.00927803079949105,0.018030730360127506,906,462,444,0.0001610305365128406,0.00010810427354135399,5.2926262971486615e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424115,424116,0.00927803079949105,0.07626308540058901,0.06698505460109797,462,2632,2170,0.00010810427354135399,0.00022037953567144442,0.00011227526213009043,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424116,424117,0.07626308540058901,0.05796328642175372,0.018299798978835297,2632,1927,705,0.00022037953567144442,0.00018061782514156022,3.97617105298842e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424117,424118,0.05796328642175372,0.018726706479952726,0.03923657994180099,1927,722,1205,0.00018061782514156022,0.00015981010482157831,2.0807720319981904e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424118,424119,0.018726706479952726,0.0024209236145489033,0.016305782865403823,722,113,609,0.00015981010482157831,9.465637960234807e-05,6.515372521923024e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424119,424120,0.0024209236145489033,0.01743037637217315,0.015009452757624248,113,547,434,9.465637960234807e-05,0.0002049162564300433,0.00011025987682769522,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424120,424121,0.01743037637217315,0.07007287471760376,0.05264249834543061,547,2393,1846,0.0002049162564300433,0.00022265895984330264,1.7742703413259342e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424121,424122,0.07007287471760376,0.05472219012866114,0.01535068458894262,2393,1853,540,0.00022265895984330264,0.0001995398739141896,2.3119085929113048e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424122,424123,0.05472219012866114,0.03620442388356282,0.01851776624509832,1853,1635,218,0.0001995398739141896,0.00020476624086740447,5.226366953214878e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424123,424124,0.03620442388356282,0.02510552197849758,0.01109890190506524,1635,987,648,0.00020476624086740447,0.00016864870498900508,3.611753587839939e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424124,424125,0.02510552197849758,0.026083850337939057,0.0009783283594414771,987,963,24,0.00016864870498900508,0.000249603888706762,8.09551837177569e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424125,424126,0.026083850337939057,0.05363661551477239,0.027552765176833333,963,1629,666,0.000249603888706762,0.00022939762067863967,2.020626802812231e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424126,424127,0.05363661551477239,0.07370561442962849,0.020068998914856098,1629,2744,1115,0.00022939762067863967,0.0001882598136293545,4.113780704928516e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424127,424128,0.07370561442962849,0.03674793522382991,0.03695767920579858,2744,1464,1280,0.0001882598136293545,0.0001755994599452193,1.2660353684135206e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424128,424129,0.03674793522382991,0.045291923011116675,0.008543987787286766,1464,2167,703,0.0001755994599452193,0.0002106383414886004,3.5038881543381084e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424129,424130,0.045291923011116675,0.012368365248685176,0.0329235577624315,2167,485,1682,0.0002106383414886004,0.00013672452662982781,7.391381485877258e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424130,424131,0.012368365248685176,0.030741386815899108,0.018373021567213932,485,815,330,0.00013672452662982781,0.0002631410103594023,0.00012641648372957448,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424131,424132,0.030741386815899108,0.028132233226536796,0.002609153589362312,815,920,105,0.0002631410103594023,0.00031926117392699904,5.612016356759675e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424132,424133,0.028132233226536796,0.11885770998306346,0.09072547675652666,920,4419,3499,0.00031926117392699904,0.00022425378640489324,9.50073875221058e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424133,424134,0.11885770998306346,0.06874999616578753,0.050107713817275926,4419,2619,1800,0.00022425378640489324,0.00019773448256066306,2.651930384423018e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424134,424135,0.06874999616578753,0.028214395565210076,0.040535600600577454,2619,813,1806,0.00019773448256066306,0.0002733045676593937,7.557008509873064e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424135,424136,0.028214395565210076,0.058870438112572976,0.0306560425473629,813,2275,1462,0.0002733045676593937,0.00020394293415954,6.936163349985369e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424136,424137,0.058870438112572976,0.011188899680455416,0.04768153843211756,2275,379,1896,0.00020394293415954,0.0002548970132696393,5.0954079110099304e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424137,424138,0.011188899680455416,0.0200506305858823,0.008861730905426884,379,586,207,0.0002548970132696393,0.00031707343369091756,6.217642042127824e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424138,424139,0.0200506305858823,0.07328302748538468,0.05323239689950238,586,3032,2446,0.00031707343369091756,0.00024037621359618289,7.669722009473467e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424139,424140,0.07328302748538468,0.08371363392913744,0.010430606443752766,3032,2943,89,0.00024037621359618289,0.00021642964031776124,2.3946573278421646e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,424140,424141,0.08371363392913744,0.0858255939574151,0.002111960028277654,2943,3327,384,0.00021642964031776124,0.00023301464257852178,1.658500226076054e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566651,566652,0.04536134343671137,0.04500696910275248,0.0003543743339588859,1755,1831,76,0.00020117395229712898,0.00013793387505456334,6.324007724256564e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566652,566653,0.04500696910275248,0.029307479582829706,0.015699489519922775,1831,1742,89,0.00013793387505456334,0.00010891290286496602,2.9020972189597316e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566653,566654,0.029307479582829706,0.06395148149765062,0.034644001914820914,1742,3286,1544,0.00010891290286496602,0.000146107580333954,3.719467746898797e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566654,566655,0.06395148149765062,0.025907121377780534,0.038044360119870085,3286,1344,1942,0.000146107580333954,0.00013778622566162912,8.321354672324865e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566655,566656,0.025907121377780534,0.04097281216850268,0.015065690790722147,1344,1708,364,0.00013778622566162912,0.0002666941738793671,0.000128907948217738,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566656,566657,0.04097281216850268,0.06705034497338487,0.02607753280488219,1708,3745,2037,0.0002666941738793671,0.00018842711450628435,7.826705937308276e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566657,566658,0.06705034497338487,0.05661415335898423,0.010436191614400639,3745,2600,1145,0.00018842711450628435,0.0001654071085364639,2.3020005969820456e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566658,566659,0.05661415335898423,0.04496101926250137,0.011653134096482859,2600,2536,64,0.0001654071085364639,0.00016336264687988322,2.044461656580676e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566659,566660,0.04496101926250137,0.023836628293465056,0.021124390969036316,2536,1288,1248,0.00016336264687988322,0.00010647300731397857,5.688963956590465e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566660,566661,0.023836628293465056,0.03586241084272024,0.012025782549255182,1288,1281,7,0.00010647300731397857,0.00023324024337934013,0.00012676723606536155,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566661,566662,0.03586241084272024,0.02471339620530122,0.011149014637419019,1281,1047,234,0.00023324024337934013,0.00021218190994520825,2.1058333434131882e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566662,566663,0.02471339620530122,0.055558628058647225,0.030845231853346006,1047,2877,1830,0.00021218190994520825,0.00022041280234508243,8.230892399874179e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566663,566664,0.055558628058647225,0.08733951605426765,0.03178088799562043,2877,4209,1332,0.00022041280234508243,0.00016440048969657006,5.6012312648512363e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566664,566665,0.08733951605426765,0.052587759519204025,0.03475175653506363,4209,1898,2311,0.00016440048969657006,0.0002307827656997663,6.638227600319624e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566665,566666,0.052587759519204025,0.05632788094655511,0.003740121427351084,1898,2715,817,0.0002307827656997663,0.00015838594959050045,7.239681610926585e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566666,566667,0.05632788094655511,0.005615216689608182,0.05071266425694693,2715,201,2514,0.00015838594959050045,0.00016599706236353207,7.611112773031614e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566667,566668,0.005615216689608182,0.0037957727728528123,0.00181944391675537,201,145,56,0.00016599706236353207,0.00013662038413730926,2.9376678226222808e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566668,566669,0.0037957727728528123,0.07389827428971595,0.07010250151686313,145,4544,4399,0.00013662038413730926,0.00018317041117910104,4.6550027041791786e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566669,566670,0.07389827428971595,0.05269832259409346,0.021199951695622485,4544,2544,2000,0.00018317041117910104,0.00017966224425280952,3.5081669262915227e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566670,566671,0.05269832259409346,0.012468257033248942,0.04023006556084452,2544,435,2109,0.00017966224425280952,0.00018249954873306162,2.837304480252101e-06,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566671,566672,0.012468257033248942,0.006331869312207916,0.006136387721041026,435,364,71,0.00018249954873306162,0.00010033491985994569,8.216462887311593e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566672,566673,0.006331869312207916,0.017320691588103232,0.010988822275895316,364,780,416,0.00010033491985994569,0.0001872557052244872,8.692078536454151e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566673,566674,0.017320691588103232,0.04138895589101599,0.024068264302912756,780,1731,951,0.0001872557052244872,0.000127210443237602,6.00452619868852e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566674,566675,0.04138895589101599,0.053857530105112364,0.012468574214096376,1731,3261,1530,0.000127210443237602,0.0001391424569316957,1.193201369409369e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566675,566676,0.053857530105112364,0.046347155083918956,0.007510375021193408,3261,2234,1027,0.0001391424569316957,0.00018103203735841955,4.188958042672386e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566676,566677,0.046347155083918956,0.029196588002316518,0.01715056708160244,2234,1274,960,0.00018103203735841955,0.00019232573416827492,1.129369680985537e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566677,566678,0.029196588002316518,0.07776060293143067,0.04856401492911415,1274,3987,2713,0.00019232573416827492,0.00014873182530150686,4.359390886676806e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566678,566679,0.07776060293143067,0.0,0.07776060293143067,3987,0,3987,0.00014873182530150686,0.0,0.00014873182530150686,False,True
data/summaries/prc_broad_candidate_windows_r250.csv,566679,566680,0.0,0.05638620799726757,0.05638620799726757,0,2332,2332,0.0,0.00015807020756386514,0.00015807020756386514,True,False
data/summaries/prc_broad_candidate_windows_r250.csv,566680,566681,0.05638620799726757,0.05325679937639139,0.003129408620876177,2332,2204,128,0.00015807020756386514,0.00021771506573442512,5.964485817055998e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566681,566682,0.05325679937639139,0.03697617833415512,0.016280621042236272,2204,1787,417,0.00021771506573442512,0.0001919220078741013,2.579305786032382e-05,False,False
data/summaries/prc_broad_candidate_windows_r250.csv,566682,566683,0.03697617833415512,0.053061337730679926,0.016085159396524808,1787,2533,746,0.0001919220078741013,0.00019987518702779816,7.953179153696865e-06,False,False
