seed_n,cohort_role,n,control_delta,checked_max_k,checked_max_prime,residue_modulus,residue,mod210,mod2310,nearest_covered_residue,nearest_covered_source_k,nearest_covered_source_prime,circular_residue_distance,normalized_residue_distance
162032,local_any_control,162031,-1,8,19,9699690,162031,121,331,162009,6,13,22,2.2681137232220826e-06
162261,complete_uncertified,162261,0,8,19,9699690,162261,141,561,162242,5,11,19,1.958825488237253e-06
162261,local_mod210_control,162051,-210,8,19,9699690,162051,141,351,162009,6,13,42,4.3300352897876115e-06
162261,local_any_control,162260,-1,8,19,9699690,162260,140,560,162242,5,11,18,1.8557294099089764e-06
162281,complete_uncertified,162281,0,8,19,9699690,162281,161,581,162242,5,11,39,4.020747054802782e-06
162281,local_mod210_control,162071,-210,8,19,9699690,162071,161,371,162118,4,7,47,4.845515681428994e-06
162281,local_any_control,162280,-1,8,19,9699690,162280,160,580,162242,5,11,38,3.917650976474506e-06
162718,complete_uncertified,162718,0,8,19,9699690,162718,178,1018,162748,4,7,30,3.092882349848294e-06
162718,local_mod210_control,162508,-210,8,19,9699690,162508,178,808,162478,5,11,30,3.092882349848294e-06
162718,local_any_control,162717,-1,8,19,9699690,162717,177,1017,162748,4,7,31,3.1959784281765704e-06
162771,complete_uncertified,162771,0,8,19,9699690,162771,21,1071,162752,4,7,19,1.958825488237253e-06
162771,local_mod210_control,162561,-210,8,19,9699690,162561,21,861,162572,5,11,11,1.1340568616110413e-06
162771,local_any_control,162770,-1,8,19,9699690,162770,20,1070,162752,4,7,18,1.8557294099089764e-06
163376,complete_uncertified,163376,0,8,19,9699690,163376,206,1676,163378,4,7,2,2.0619215665655295e-07
163376,local_mod210_control,163166,-210,8,19,9699690,163166,206,1466,163168,4,7,2,2.0619215665655295e-07
163376,local_any_control,163375,-1,8,19,9699690,163375,205,1675,163378,4,7,3,3.092882349848294e-07
163539,complete_uncertified,163539,0,8,19,9699690,163539,159,1839,163562,5,11,23,2.371209801550359e-06
163539,local_mod210_control,163329,-210,8,19,9699690,163329,159,1629,163281,7,17,48,4.948611759757271e-06
163539,local_any_control,163538,-1,8,19,9699690,163538,158,1838,163562,5,11,24,2.4743058798786353e-06
163628,complete_uncertified,163628,0,8,19,9699690,163628,38,1928,163592,4,7,36,3.711458819817953e-06
163628,local_mod210_control,163418,-210,8,19,9699690,163418,38,1718,163382,4,7,36,3.711458819817953e-06
163628,local_any_control,163627,-1,8,19,9699690,163627,37,1927,163592,4,7,35,3.6083627414896764e-06
163641,complete_uncertified,163641,0,8,19,9699690,163641,51,1941,163592,4,7,49,5.051707838085547e-06
163641,local_mod210_control,163431,-210,8,19,9699690,163431,51,1731,163468,5,11,37,3.8145548981462296e-06
163641,local_any_control,163640,-1,8,19,9699690,163640,50,1940,163592,4,7,48,4.948611759757271e-06
163652,complete_uncertified,163652,0,8,19,9699690,163652,62,1952,163592,4,7,60,6.185764699696588e-06
163652,local_mod210_control,163442,-210,8,19,9699690,163442,62,1742,163468,5,11,26,2.680498036535188e-06
163652,local_any_control,163651,-1,8,19,9699690,163651,61,1951,163592,4,7,59,6.082668621368312e-06
163858,complete_uncertified,163858,0,8,19,9699690,163858,58,2158,163892,5,11,34,3.5052666631614e-06
163858,local_mod210_control,163648,-210,8,19,9699690,163648,58,1948,163592,4,7,56,5.773380386383483e-06
163858,local_any_control,163857,-1,8,19,9699690,163857,57,2157,163892,5,11,35,3.6083627414896764e-06
164098,complete_uncertified,164098,0,8,19,9699690,164098,88,88,164090,7,17,8,8.247686266262118e-07
164098,local_mod210_control,163888,-210,8,19,9699690,163888,88,2188,163892,5,11,4,4.123843133131059e-07
164098,local_any_control,164097,-1,8,19,9699690,164097,87,87,164090,7,17,7,7.216725482979353e-07
164158,complete_uncertified,164158,0,8,19,9699690,164158,148,148,164128,5,11,30,3.092882349848294e-06
164158,local_mod210_control,163948,-210,8,19,9699690,163948,148,2248,163892,5,11,56,5.773380386383483e-06
164158,local_any_control,164157,-1,8,19,9699690,164157,147,147,164128,5,11,29,2.9897862715200177e-06
164398,complete_uncertified,164398,0,8,19,9699690,164398,178,388,164421,7,17,23,2.371209801550359e-06
164398,local_mod210_control,164188,-210,8,19,9699690,164188,178,178,164218,4,7,30,3.092882349848294e-06
164398,local_any_control,164397,-1,8,19,9699690,164397,177,387,164421,7,17,24,2.4743058798786353e-06
164481,complete_uncertified,164481,0,8,19,9699690,164481,51,471,164458,5,11,23,2.371209801550359e-06
164481,local_mod210_control,164271,-210,8,19,9699690,164271,51,261,164302,6,13,31,3.1959784281765704e-06
164481,local_any_control,164480,-1,8,19,9699690,164480,50,470,164458,5,11,22,2.2681137232220826e-06
165064,complete_uncertified,165064,0,8,19,9699690,165064,4,1054,165062,4,7,2,2.0619215665655295e-07
165064,local_mod210_control,164854,-210,8,19,9699690,164854,4,844,164852,4,7,2,2.0619215665655295e-07
165064,local_any_control,165063,-1,8,19,9699690,165063,3,1053,165062,4,7,1,1.0309607832827648e-07
165238,complete_uncertified,165238,0,8,19,9699690,165238,178,1228,165212,5,11,26,2.680498036535188e-06
165238,local_mod210_control,165028,-210,8,19,9699690,165028,178,1018,165058,4,7,30,3.092882349848294e-06
165238,local_any_control,165237,-1,8,19,9699690,165237,177,1227,165212,5,11,25,2.5774019582069117e-06
165411,complete_uncertified,165411,0,8,19,9699690,165411,141,1401,165448,5,11,37,3.8145548981462296e-06
165411,local_mod210_control,165201,-210,8,19,9699690,165201,141,1191,165212,5,11,11,1.1340568616110413e-06
165411,local_any_control,165410,-1,8,19,9699690,165410,140,1400,165448,5,11,38,3.917650976474506e-06
166131,complete_uncertified,166131,0,8,19,9699690,166131,21,2121,166112,4,7,19,1.958825488237253e-06
166131,local_mod210_control,165921,-210,8,19,9699690,165921,21,1911,165902,4,7,19,1.958825488237253e-06
166131,local_any_control,166130,-1,8,19,9699690,166130,20,2120,166112,4,7,18,1.8557294099089764e-06
166371,complete_uncertified,166371,0,8,19,9699690,166371,51,51,166322,4,7,49,5.051707838085547e-06
166371,local_mod210_control,166161,-210,8,19,9699690,166161,51,2151,166179,7,17,18,1.8557294099089764e-06
166371,local_any_control,166370,-1,8,19,9699690,166370,50,50,166322,4,7,48,4.948611759757271e-06
166378,complete_uncertified,166378,0,8,19,9699690,166378,58,58,166322,4,7,56,5.773380386383483e-06
166378,local_mod210_control,166168,-210,8,19,9699690,166168,58,2158,166179,7,17,11,1.1340568616110413e-06
166378,local_any_control,166377,-1,8,19,9699690,166377,57,57,166322,4,7,55,5.670284308055206e-06
167072,complete_uncertified,167072,0,8,19,9699690,167072,122,752,167079,7,17,7,7.216725482979353e-07
167072,local_mod210_control,167282,210,8,19,9699690,167282,122,962,167368,4,7,86,8.866262736231776e-06
167072,local_any_control,167071,-1,8,19,9699690,167071,121,751,167079,7,17,8,8.247686266262118e-07
167901,complete_uncertified,167901,0,8,19,9699690,167901,111,1581,167852,5,11,49,5.051707838085547e-06
167901,local_mod210_control,167691,-210,8,19,9699690,167691,111,1371,167642,8,19,49,5.051707838085547e-06
167901,local_any_control,167900,-1,8,19,9699690,167900,110,1580,167852,5,11,48,4.948611759757271e-06
167991,complete_uncertified,167991,0,8,19,9699690,167991,201,1671,167998,4,7,7,7.216725482979353e-07
167991,local_mod210_control,168201,210,8,19,9699690,168201,201,1881,168208,4,7,7,7.216725482979353e-07
167991,local_any_control,167990,-1,8,19,9699690,167990,200,1670,167998,4,7,8,8.247686266262118e-07
168152,complete_uncertified,168152,0,8,19,9699690,168152,152,1832,168182,5,11,30,3.092882349848294e-06
168152,local_mod210_control,167942,-210,8,19,9699690,167942,152,1622,167998,4,7,56,5.773380386383483e-06
168152,local_any_control,168151,-1,8,19,9699690,168151,151,1831,168182,5,11,31,3.1959784281765704e-06
168231,complete_uncertified,168231,0,8,19,9699690,168231,21,1911,168212,4,7,19,1.958825488237253e-06
168231,local_mod210_control,168021,-210,8,19,9699690,168021,21,1701,168002,4,7,19,1.958825488237253e-06
168231,local_any_control,168230,-1,8,19,9699690,168230,20,1910,168212,4,7,18,1.8557294099089764e-06
168249,complete_uncertified,168249,0,8,19,9699690,168249,39,1929,168212,4,7,37,3.8145548981462296e-06
168249,local_mod210_control,168039,-210,8,19,9699690,168039,39,1719,168002,4,7,37,3.8145548981462296e-06
168249,local_any_control,168248,-1,8,19,9699690,168248,38,1928,168212,4,7,36,3.711458819817953e-06
168458,complete_uncertified,168458,0,8,19,9699690,168458,38,2138,168422,4,7,36,3.711458819817953e-06
168458,local_mod210_control,168248,-210,8,19,9699690,168248,38,1928,168212,4,7,36,3.711458819817953e-06
168458,local_any_control,168457,-1,8,19,9699690,168457,37,2137,168422,4,7,35,3.6083627414896764e-06
168538,complete_uncertified,168538,0,8,19,9699690,168538,118,2218,168512,5,11,26,2.680498036535188e-06
168538,local_mod210_control,168328,-210,8,19,9699690,168328,118,2008,168321,6,13,7,7.216725482979353e-07
168538,local_any_control,168537,-1,8,19,9699690,168537,117,2217,168512,5,11,25,2.5774019582069117e-06
169082,complete_uncertified,169082,0,8,19,9699690,169082,32,452,169078,5,11,4,4.123843133131059e-07
169082,local_mod210_control,168872,-210,8,19,9699690,168872,32,242,168842,4,7,30,3.092882349848294e-06
169082,local_any_control,169081,-1,8,19,9699690,169081,31,451,169078,5,11,3,3.092882349848294e-07
169419,complete_uncertified,169419,0,8,19,9699690,169419,159,789,169408,5,11,11,1.1340568616110413e-06
169419,local_mod210_control,169209,-210,8,19,9699690,169209,159,579,169172,5,11,37,3.8145548981462296e-06
169419,local_any_control,169418,-1,8,19,9699690,169418,158,788,169408,5,11,10,1.0309607832827647e-06
169438,complete_uncertified,169438,0,8,19,9699690,169438,178,808,169408,5,11,30,3.092882349848294e-06
169438,local_mod210_control,169228,-210,8,19,9699690,169228,178,598,169258,4,7,30,3.092882349848294e-06
169438,local_any_control,169437,-1,8,19,9699690,169437,177,807,169408,5,11,29,2.9897862715200177e-06
169562,complete_uncertified,169562,0,8,19,9699690,169562,92,932,169502,5,11,60,6.185764699696588e-06
169562,local_mod210_control,169352,-210,8,19,9699690,169352,92,722,169408,5,11,56,5.773380386383483e-06
169562,local_any_control,169561,-1,8,19,9699690,169561,91,931,169502,5,11,59,6.082668621368312e-06
170096,complete_uncertified,170096,0,8,19,9699690,170096,206,1466,170098,4,7,2,2.0619215665655295e-07
170096,local_mod210_control,169886,-210,8,19,9699690,169886,206,1256,169888,4,7,2,2.0619215665655295e-07
170096,local_any_control,170095,-1,8,19,9699690,170095,205,1465,170098,4,7,3,3.092882349848294e-07
170252,complete_uncertified,170252,0,8,19,9699690,170252,152,1622,170228,8,19,24,2.4743058798786353e-06
170252,local_mod210_control,170042,-210,8,19,9699690,170042,152,1412,170068,5,11,26,2.680498036535188e-06
170252,local_any_control,170251,-1,8,19,9699690,170251,151,1621,170228,8,19,23,2.371209801550359e-06
170469,complete_uncertified,170469,0,8,19,9699690,170469,159,1839,170492,5,11,23,2.371209801550359e-06
170469,local_mod210_control,170259,-210,8,19,9699690,170259,159,1629,170228,8,19,31,3.1959784281765704e-06
170469,local_any_control,170468,-1,8,19,9699690,170468,158,1838,170492,5,11,24,2.4743058798786353e-06
170608,complete_uncertified,170608,0,8,19,9699690,170608,88,1978,170522,4,7,86,8.866262736231776e-06
170608,local_mod210_control,170818,210,8,19,9699690,170818,88,2188,170822,5,11,4,4.123843133131059e-07
170608,local_any_control,170607,-1,8,19,9699690,170607,87,1977,170522,4,7,85,8.7631666579035e-06
170619,complete_uncertified,170619,0,8,19,9699690,170619,99,1989,170522,4,7,97,1.0000319597842817e-05
170619,local_mod210_control,170409,-210,8,19,9699690,170409,99,1779,170398,5,11,11,1.1340568616110413e-06
170619,local_any_control,170618,-1,8,19,9699690,170618,98,1988,170522,4,7,96,9.897223519514541e-06
170702,complete_uncertified,170702,0,8,19,9699690,170702,182,2072,170728,4,7,26,2.680498036535188e-06
170702,local_mod210_control,170912,210,8,19,9699690,170912,182,2282,170938,4,7,26,2.680498036535188e-06
170702,local_any_control,170701,-1,8,19,9699690,170701,181,2071,170728,4,7,27,2.783594114863465e-06
171062,complete_uncertified,171062,0,8,19,9699690,171062,122,122,171058,5,11,4,4.123843133131059e-07
171062,local_mod210_control,170852,-210,8,19,9699690,170852,122,2222,170822,5,11,30,3.092882349848294e-06
171062,local_any_control,171061,-1,8,19,9699690,171061,121,121,171058,5,11,3,3.092882349848294e-07
171561,complete_uncertified,171561,0,8,19,9699690,171561,201,621,171568,4,7,7,7.216725482979353e-07
171561,local_mod210_control,171351,-210,8,19,9699690,171351,201,411,171358,4,7,7,7.216725482979353e-07
171561,local_any_control,171560,-1,8,19,9699690,171560,200,620,171568,4,7,8,8.247686266262118e-07
172149,complete_uncertified,172149,0,8,19,9699690,172149,159,1209,172142,5,11,7,7.216725482979353e-07
172149,local_mod210_control,171939,-210,8,19,9699690,171939,159,999,171988,4,7,49,5.051707838085547e-06
172149,local_any_control,172148,-1,8,19,9699690,172148,158,1208,172142,5,11,6,6.185764699696588e-07
172311,complete_uncertified,172311,0,8,19,9699690,172311,111,1371,172299,7,17,12,1.2371529399393177e-06
172311,local_mod210_control,172101,-210,8,19,9699690,172101,111,1161,172142,5,11,41,4.226939211459335e-06
172311,local_any_control,172310,-1,8,19,9699690,172310,110,1370,172299,7,17,11,1.1340568616110413e-06
172611,complete_uncertified,172611,0,8,19,9699690,172611,201,1671,172618,4,7,7,7.216725482979353e-07
172611,local_mod210_control,172821,210,8,19,9699690,172821,201,1881,172828,4,7,7,7.216725482979353e-07
172611,local_any_control,172610,-1,8,19,9699690,172610,200,1670,172618,4,7,8,8.247686266262118e-07
172742,complete_uncertified,172742,0,8,19,9699690,172742,122,1802,172708,5,11,34,3.5052666631614e-06
172742,local_mod210_control,172532,-210,8,19,9699690,172532,122,1592,172472,5,11,60,6.185764699696588e-06
172742,local_any_control,172741,-1,8,19,9699690,172741,121,1801,172708,5,11,33,3.4021705848331236e-06
172772,complete_uncertified,172772,0,8,19,9699690,172772,152,1832,172802,5,11,30,3.092882349848294e-06
172772,local_mod210_control,172562,-210,8,19,9699690,172562,152,1622,172618,4,7,56,5.773380386383483e-06
172772,local_any_control,172771,-1,8,19,9699690,172771,151,1831,172802,5,11,31,3.1959784281765704e-06
172948,complete_uncertified,172948,0,8,19,9699690,172948,118,2008,172929,6,13,19,1.958825488237253e-06
172948,local_mod210_control,172738,-210,8,19,9699690,172738,118,1798,172708,5,11,30,3.092882349848294e-06
172948,local_any_control,172947,-1,8,19,9699690,172947,117,2007,172929,6,13,18,1.8557294099089764e-06
173151,complete_uncertified,173151,0,8,19,9699690,173151,111,2211,173132,5,11,19,1.958825488237253e-06
173151,local_mod210_control,172941,-210,8,19,9699690,172941,111,2001,172929,6,13,12,1.2371529399393177e-06
173151,local_any_control,173150,-1,8,19,9699690,173150,110,2210,173132,5,11,18,1.8557294099089764e-06
173342,complete_uncertified,173342,0,8,19,9699690,173342,92,92,173368,5,11,26,2.680498036535188e-06
173342,local_mod210_control,173552,210,8,19,9699690,173552,92,302,173462,4,7,90,9.278647049544883e-06
173342,local_any_control,173341,-1,8,19,9699690,173341,91,91,173368,5,11,27,2.783594114863465e-06
173702,complete_uncertified,173702,0,8,19,9699690,173702,32,452,173698,5,11,4,4.123843133131059e-07
173702,local_mod210_control,173492,-210,8,19,9699690,173492,32,242,173462,4,7,30,3.092882349848294e-06
173702,local_any_control,173701,-1,8,19,9699690,173701,31,451,173698,5,11,3,3.092882349848294e-07
173979,complete_uncertified,173979,0,8,19,9699690,173979,99,729,173991,7,17,12,1.2371529399393177e-06
173979,local_mod210_control,173769,-210,8,19,9699690,173769,99,519,173781,6,13,12,1.2371529399393177e-06
173979,local_any_control,173978,-1,8,19,9699690,173978,98,728,173991,7,17,13,1.340249018267594e-06
174051,complete_uncertified,174051,0,8,19,9699690,174051,171,801,174028,5,11,23,2.371209801550359e-06
174051,local_mod210_control,173841,-210,8,19,9699690,173841,171,591,173878,4,7,37,3.8145548981462296e-06
174051,local_any_control,174050,-1,8,19,9699690,174050,170,800,174028,5,11,22,2.2681137232220826e-06
174058,complete_uncertified,174058,0,8,19,9699690,174058,178,808,174028,5,11,30,3.092882349848294e-06
174058,local_mod210_control,173848,-210,8,19,9699690,173848,178,598,173878,4,7,30,3.092882349848294e-06
174058,local_any_control,174057,-1,8,19,9699690,174057,177,807,174028,5,11,29,2.9897862715200177e-06
174081,complete_uncertified,174081,0,8,19,9699690,174081,201,831,174088,4,7,7,7.216725482979353e-07
174081,local_mod210_control,173871,-210,8,19,9699690,173871,201,621,173878,4,7,7,7.216725482979353e-07
174081,local_any_control,174080,-1,8,19,9699690,174080,200,830,174088,4,7,8,8.247686266262118e-07
174568,complete_uncertified,174568,0,8,19,9699690,174568,58,1318,174512,4,7,56,5.773380386383483e-06
174568,local_mod210_control,174778,210,8,19,9699690,174778,58,1528,174782,5,11,4,4.123843133131059e-07
174568,local_any_control,174567,-1,8,19,9699690,174567,57,1317,174512,4,7,55,5.670284308055206e-06
175082,complete_uncertified,175082,0,8,19,9699690,175082,152,1832,175112,5,11,30,3.092882349848294e-06
175082,local_mod210_control,174872,-210,8,19,9699690,174872,152,1622,174928,4,7,56,5.773380386383483e-06
175082,local_any_control,175081,-1,8,19,9699690,175081,151,1831,175112,5,11,31,3.1959784281765704e-06
175292,complete_uncertified,175292,0,8,19,9699690,175292,152,2042,175348,4,7,56,5.773380386383483e-06
175292,local_mod210_control,175502,210,8,19,9699690,175502,152,2252,175558,4,7,56,5.773380386383483e-06
175292,local_any_control,175291,-1,8,19,9699690,175291,151,2041,175348,4,7,57,5.876476464711759e-06
175322,complete_uncertified,175322,0,8,19,9699690,175322,182,2072,175348,4,7,26,2.680498036535188e-06
175322,local_mod210_control,175532,210,8,19,9699690,175532,182,2282,175558,4,7,26,2.680498036535188e-06
175322,local_any_control,175321,-1,8,19,9699690,175321,181,2071,175348,4,7,27,2.783594114863465e-06
175371,complete_uncertified,175371,0,8,19,9699690,175371,21,2121,175352,4,7,19,1.958825488237253e-06
175371,local_mod210_control,175161,-210,8,19,9699690,175161,21,1911,175142,4,7,19,1.958825488237253e-06
175371,local_any_control,175370,-1,8,19,9699690,175370,20,2120,175352,4,7,18,1.8557294099089764e-06
